transaction_id,amount,hour,country,channel,transactions_last_24h,days_as_customer,is_fraud
TXN0000552,89.55,14,Spain,mobile,2,63,0
TXN0000553,24.5,14,UK,online,0,17,0
TXN0000554,61.71,20,UK,mobile,1,130,0
TXN0000555,193.52,11,UK,pos,0,83,0
TXN0000556,73.7,7,UK,pos,2,1429,0
TXN0000557,33.71,1,US,online,2,270,0
TXN0000558,234.13,18,US,online,2,489,0
TXN0000559,19.72,15,Romania,online,3,620,0
TXN0000560,172.47,17,Spain,online,1,282,0
TXN0000561,47.77,8,UK,pos,3,112,0
TXN0000562,469.04,7,Spain,online,2,696,0
TXN0000563,88.16,0,Unknown,pos,4,521,0
TXN0000564,136.17,11,Spain,online,1,110,0
TXN0000565,10.21,15,Spain,atm,4,275,0
TXN0000566,238.9,11,Spain,atm,2,293,0
TXN0000567,21.48,12,Germany,atm,3,171,0
TXN0000568,67.77,21,Spain,online,3,602,0
TXN0000569,235.43,11,UK,online,3,1629,0
TXN0000570,52.22,13,Germany,pos,2,173,0
TXN0000571,362.46,18,Unknown,atm,3,878,0
TXN0000572,274.89,11,Unknown,online,1,77,0
TXN0000573,191.35,15,Germany,pos,0,469,0
TXN0000574,15.5,20,Spain,online,2,358,0
TXN0000575,268.69,22,US,atm,3,1863,0
TXN0000576,118.14,7,UK,online,2,369,0
TXN0000577,108.96,21,Germany,mobile,1,374,0
TXN0000578,61.17,13,Nigeria,pos,1,1645,0
TXN0000579,60.47,9,UK,online,6,168,0
TXN0000580,1.3,12,US,pos,0,330,0
TXN0000581,88.25,23,,online,0,148,0
TXN0000582,40.05,13,US,pos,5,947,0
TXN0000583,111.69,10,France,online,1,697,0
TXN0000584,139.31,15,US,atm,1,338,0
TXN0000585,85.51,9,Nigeria,mobile,3,460,0
TXN0000586,140.87,5,Romania,pos,2,43,0
TXN0000587,59.47,7,Nigeria,pos,2,355,0
TXN0000588,12.21,7,US,pos,2,643,0
TXN0000589,226.19,7,UK,mobile,1,150,0
TXN0000590,157.92,7,Romania,online,1,1167,1
TXN0000591,238.41,15,Unknown,atm,3,1503,0
TXN0000592,47.81,8,Nigeria,online,0,95,0
TXN0000593,141.02,11,Nigeria,atm,3,1313,0
TXN0000594,112.41,20,US,online,1,449,0
TXN0000595,743.74,13,Spain,online,3,63,0
TXN0000596,63.99,16,US,online,1,1246,0
TXN0000597,291.97,8,Romania,online,4,68,0
TXN0000598,212.47,8,Nigeria,atm,2,36,1
TXN0000599,127.05,2,Spain,online,3,435,0
TXN0000600,25.07,8,Spain,mobile,1,59,0
TXN0000601,117.23,9,UK,online,2,2,0
TXN0000602,52.22,8,US,mobile,3,1606,0
TXN0000603,107.81,6,US,pos,4,96,0
TXN0000604,37.0,7,Germany,online,2,1582,0
TXN0000605,48.28,12,Romania,online,2,14,1
TXN0000606,82.12,8,Romania,mobile,2,1132,0
TXN0000607,112.25,11,UK,online,4,14,0
TXN0000608,92.31,13,UK,online,4,1601,0
TXN0000609,128.31,16,UK,online,1,1303,0
TXN0000610,23.35,2,UK,atm,3,173,0
TXN0000611,38.44,18,UK,mobile,1,178,0
TXN0000612,392.13,15,UK,online,1,480,0
TXN0000613,10.63,5,France,pos,2,260,0
TXN0000614,22.09,20,France,online,7,563,0
TXN0000615,81.0,21,UK,mobile,2,85,0
TXN0000616,125.23,4,Spain,online,3,687,0
TXN0000617,168.6,9,UK,mobile,2,325,0
TXN0000618,137.65,19,Germany,pos,2,444,0
TXN0000619,48.38,17,US,atm,0,224,0
TXN0000620,70.8,8,US,mobile,2,234,0
TXN0000621,9.42,8,Unknown,online,1,1085,0
TXN0000622,104.38,11,France,online,3,405,0
TXN0000623,295.23,13,US,online,3,437,0
TXN0000624,238.02,15,US,pos,2,953,0
TXN0000625,17.98,11,,online,0,1202,0
TXN0000626,74.8,12,France,mobile,4,29,0
TXN0000627,87.34,17,Spain,online,1,1718,0
TXN0000628,168.33,2,Unknown,online,3,730,1
TXN0000629,137.6,9,UK,online,1,1787,0
TXN0000630,19.91,17,Germany,online,2,202,0
TXN0000631,199.79,20,UK,online,1,1863,0
TXN0000632,153.2,13,UK,pos,1,683,0
TXN0000633,199.54,14,Germany,online,2,26,0
TXN0000634,217.45,6,Nigeria,mobile,4,570,0
TXN0000635,61.5,12,Spain,online,2,472,0
TXN0000636,156.93,14,France,online,2,509,0
TXN0000637,259.47,9,UK,online,0,393,0
TXN0000638,19.04,9,Unknown,online,1,54,0
TXN0000639,92.86,11,US,atm,1,456,0
TXN0000640,293.12,0,Romania,pos,2,2,0
TXN0000641,100.59,10,Spain,pos,1,915,0
TXN0000642,33.38,8,Germany,atm,0,691,0
TXN0000643,135.89,10,US,pos,4,1188,0
TXN0000644,106.24,7,UK,online,2,204,0
TXN0000645,212.11,20,UK,pos,2,459,0
TXN0000646,35.4,15,,pos,1,1516,0
TXN0000647,97.1,16,UK,online,1,1247,0
TXN0000648,278.12,18,Unknown,pos,3,1172,0
TXN0000649,96.65,13,,mobile,3,445,0
TXN0000650,76.17,6,UK,online,3,148,0
TXN0000651,10.96,14,Romania,online,1,688,0
TXN0000652,32.82,15,US,atm,1,1009,0
TXN0000653,65.56,17,Nigeria,online,1,184,0
TXN0000654,263.53,12,US,atm,3,321,0
TXN0000655,77.7,7,US,online,4,236,0
TXN0000656,357.83,9,Spain,mobile,1,409,0
TXN0000657,72.94,11,Spain,mobile,0,257,0
TXN0000658,65.92,16,France,online,2,241,0
TXN0000659,76.87,14,Romania,mobile,2,148,0
TXN0000660,45.89,11,Nigeria,online,1,134,0
TXN0000661,57.79,23,France,pos,0,68,0
TXN0000662,177.04,15,Spain,pos,2,120,0
TXN0000663,81.98,9,Nigeria,online,3,45,0
TXN0000664,278.37,6,UK,pos,1,329,0
TXN0000665,35.12,7,Nigeria,online,1,197,0
TXN0000666,2474.08,9,Germany,online,4,89,1
TXN0000667,33.13,7,UK,atm,0,412,0
TXN0000668,144.56,8,UK,online,1,81,0
TXN0000669,2.4,10,Germany,online,1,445,0
TXN0000670,22.59,8,UK,online,1,159,0
TXN0000671,142.13,20,US,atm,1,153,0
TXN0000672,79.11,5,Unknown,online,5,53,0
TXN0000673,99.52,13,Spain,pos,1,311,0
TXN0000674,1330.89,12,UK,online,3,123,0
TXN0000675,161.85,23,Nigeria,pos,1,87,0
TXN0000676,4.22,6,Spain,atm,3,769,0
TXN0000677,57.78,11,Spain,pos,2,499,0
TXN0000678,53.11,22,Romania,pos,2,1284,0
TXN0000679,22.81,20,Unknown,pos,4,133,0
TXN0000680,38.4,19,Nigeria,pos,2,639,0
TXN0000681,266.19,9,Germany,online,2,1008,0
TXN0000682,147.28,8,Romania,pos,2,238,0
TXN0000683,141.69,16,Spain,atm,1,693,0
TXN0000684,81.17,21,Romania,atm,7,200,1
TXN0000685,47.85,14,Spain,online,1,273,0
TXN0000686,1089.38,14,US,online,1,407,0
TXN0000687,11.01,9,Spain,online,2,178,0
TXN0000688,13.54,18,France,mobile,0,730,0
TXN0000689,43.11,8,Germany,pos,0,49,0
TXN0000690,94.62,10,UK,pos,0,1348,0
TXN0000691,88.76,12,UK,mobile,1,399,0
TXN0000692,11.96,13,Unknown,online,1,267,0
TXN0000693,425.5,9,UK,online,2,151,0
TXN0000694,20.12,7,Germany,pos,3,172,0
TXN0000695,69.56,15,US,pos,2,759,0
TXN0000696,394.98,10,US,pos,4,693,0
TXN0000697,352.23,14,Spain,atm,2,43,0
TXN0000698,27.24,7,UK,pos,4,17,0
TXN0000699,80.88,13,US,pos,2,303,0
TXN0000700,7.34,14,Spain,pos,0,615,0
TXN0000701,532.0,3,Spain,atm,1,1339,0
TXN0000702,199.05,10,Romania,online,3,510,0
TXN0000703,5.2,7,Spain,pos,1,805,0
TXN0000704,326.99,4,UK,pos,1,902,0
TXN0000705,42.72,23,US,pos,0,773,0
TXN0000706,379.38,10,Spain,online,4,237,0
TXN0000707,141.38,19,Spain,online,0,252,0
TXN0000708,214.34,9,UK,atm,3,482,0
TXN0000709,103.59,16,Romania,online,4,283,0
TXN0000710,51.85,18,Spain,mobile,3,314,0
TXN0000711,18.17,15,UK,online,4,807,0
TXN0000712,296.28,13,US,online,3,429,0
TXN0000713,22.85,12,UK,online,5,1394,0
TXN0000714,150.37,11,UK,online,1,330,0
TXN0000715,234.48,21,UK,mobile,1,3,0
TXN0000716,205.19,19,US,online,3,210,0
TXN0000717,110.52,22,UK,pos,1,301,0
TXN0000718,5.17,7,Unknown,online,1,114,0
TXN0000719,130.4,17,Unknown,atm,3,76,0
TXN0000720,251.85,21,Unknown,online,3,1717,0
TXN0000721,126.96,8,UK,atm,1,979,0
TXN0000722,168.05,4,US,pos,1,767,0
TXN0000723,21.57,17,UK,online,0,484,0
TXN0000724,367.5,14,France,online,1,551,0
TXN0000725,62.89,19,UK,online,2,240,0
TXN0000726,81.28,7,Spain,online,2,795,0
TXN0000727,132.3,18,US,online,3,91,0
TXN0000728,13.97,8,UK,atm,0,414,0
TXN0000729,49.95,8,Germany,pos,4,1157,0
TXN0000730,138.76,8,Romania,online,1,1214,0
TXN0000731,58.83,19,UK,online,5,540,0
TXN0000732,380.14,16,Spain,pos,2,497,0
TXN0000733,59.78,13,Spain,pos,1,36,0
TXN0000734,169.7,11,UK,pos,1,311,0
TXN0000735,171.66,20,Nigeria,online,2,130,0
TXN0000736,160.19,11,US,online,0,225,0
TXN0000737,31.93,19,Germany,online,2,857,0
TXN0000738,461.73,12,US,online,0,351,0
TXN0000739,425.95,11,US,online,2,526,0
TXN0000740,22.78,12,Unknown,online,5,163,0
TXN0000741,10.02,10,US,mobile,1,313,0
TXN0000742,128.81,17,UK,online,0,510,0
TXN0000743,41.07,13,US,pos,2,156,0
TXN0000744,6.97,9,US,pos,2,213,0
TXN0000745,51.85,21,Nigeria,online,0,701,1
TXN0000746,177.39,11,Romania,mobile,2,229,0
TXN0000747,,14,Romania,atm,3,1399,0
TXN0000748,205.39,21,UK,online,0,88,0
TXN0000749,18.71,15,Romania,online,0,1038,0
TXN0000750,188.25,7,,online,7,67,1
TXN0000751,73.45,22,Germany,online,2,10,0
TXN0000752,276.56,15,UK,online,3,342,0
TXN0000753,125.15,10,UK,online,2,1042,0
TXN0000754,4780.01,7,,pos,0,51,0
TXN0000755,88.76,18,UK,online,1,745,0
TXN0000756,113.3,15,UK,pos,6,176,0
TXN0000757,243.04,14,Germany,online,1,340,0
TXN0000758,237.57,20,UK,pos,5,192,0
TXN0000759,166.5,18,UK,mobile,1,186,0
TXN0000760,62.98,7,France,mobile,3,1736,0
TXN0000761,219.94,10,Romania,online,2,3,0
TXN0000762,89.1,9,Romania,online,2,363,0
TXN0000763,330.83,17,UK,mobile,0,285,0
TXN0000764,56.19,1,France,online,4,336,0
TXN0000765,1407.47,14,France,pos,1,1164,0
TXN0000766,62.01,18,US,atm,2,1328,0
TXN0000767,277.26,20,Germany,online,1,143,0
TXN0000768,160.31,10,US,online,3,240,0
TXN0000769,56.1,19,Germany,online,1,160,0
TXN0000770,203.16,6,Spain,pos,5,679,0
TXN0000771,182.74,19,UK,online,4,12,0
TXN0000772,238.81,7,UK,online,5,627,0
TXN0000773,39.55,11,Unknown,online,1,363,1
TXN0000774,194.87,18,US,atm,0,24,0
TXN0000775,208.17,7,US,pos,4,158,0
TXN0000776,300.46,9,UK,online,1,64,0
TXN0000777,39.07,17,US,pos,3,348,0
TXN0000778,34.42,17,UK,pos,1,17,0
TXN0000779,142.17,15,Romania,online,0,31,0
TXN0000780,72.59,16,UK,online,3,1523,0
TXN0000781,151.33,14,Spain,mobile,1,789,0
TXN0000782,205.94,9,US,online,0,624,0
TXN0000783,92.57,11,UK,pos,3,444,0
TXN0000784,123.8,8,US,pos,2,517,0
TXN0000785,22.87,21,Spain,online,1,1121,0
TXN0000786,144.08,14,US,mobile,3,163,0
TXN0000787,94.58,11,Spain,atm,4,818,0
TXN0000788,48.85,12,UK,online,1,1685,0
TXN0000789,455.73,22,Spain,pos,0,166,0
TXN0000790,53.06,7,Germany,online,3,562,0
TXN0000791,285.1,14,Spain,online,1,241,0
TXN0000792,143.18,13,France,online,2,330,0
TXN0000793,40.63,15,Unknown,atm,2,65,0
TXN0000794,43.09,0,Spain,online,0,43,0
TXN0000795,405.7,20,UK,mobile,2,1388,0
TXN0000796,379.98,21,Germany,online,4,297,0
TXN0000797,7.7,14,Spain,online,1,273,0
TXN0000798,109.55,16,Spain,pos,5,371,0
TXN0000799,28.77,21,France,online,3,1098,0
TXN0000800,454.69,17,Germany,online,0,383,0
TXN0000801,122.06,7,Germany,online,3,8,0
TXN0000802,22.64,14,UK,pos,1,369,0
TXN0000803,280.33,15,Spain,atm,4,109,0
TXN0000804,129.38,12,Spain,pos,2,1063,0
TXN0000805,129.86,17,Spain,pos,1,276,1
TXN0000806,0.87,21,US,mobile,1,472,0
TXN0000807,49.44,21,UK,atm,1,315,0
TXN0000808,458.41,12,US,atm,2,165,0
TXN0000809,584.8,7,UK,online,2,65,0
TXN0000810,41.72,23,US,online,2,313,0
TXN0000811,42.22,19,Spain,pos,3,699,0
TXN0000812,21.95,7,Germany,online,4,495,0
TXN0000813,50.7,21,Spain,online,1,110,0
TXN0000814,52.15,20,France,pos,1,211,0
TXN0000815,22.67,13,France,pos,3,603,0
TXN0000816,31.27,15,Spain,online,1,455,0
TXN0000817,251.5,11,UK,atm,3,336,0
TXN0000818,119.47,3,US,pos,1,219,0
TXN0000819,248.51,10,Romania,pos,1,454,0
TXN0000820,136.05,18,UK,atm,2,68,0
TXN0000821,4.74,0,Romania,online,4,1337,1
TXN0000822,0.89,10,Romania,pos,3,670,0
TXN0000823,556.36,11,UK,online,1,86,0
TXN0000824,80.4,14,UK,online,1,300,0
TXN0000825,202.32,21,France,pos,2,111,0
TXN0000826,107.35,11,UK,atm,2,228,0
TXN0000827,236.88,11,Spain,online,2,87,0
TXN0000828,18.98,17,Germany,atm,2,1186,0
TXN0000829,55.62,12,Unknown,online,1,1186,1
TXN0000830,97.57,9,Spain,pos,0,75,0
TXN0000831,153.67,12,Spain,pos,5,673,0
TXN0000832,225.64,7,UK,pos,1,393,0
TXN0000833,41.26,8,Germany,pos,0,125,0
TXN0000834,49.31,13,UK,online,1,856,0
TXN0000835,41.36,12,Unknown,online,1,323,1
TXN0000836,137.78,21,Spain,online,0,344,0
TXN0000837,184.46,11,Romania,mobile,1,99,0
TXN0000838,130.44,14,Spain,online,3,15,0
TXN0000839,322.15,15,UK,online,0,62,0
TXN0000840,85.39,0,Germany,mobile,4,462,0
TXN0000841,25.99,16,,online,2,1326,0
TXN0000842,221.94,8,Romania,atm,2,963,0
TXN0000843,7010.67,22,UK,atm,5,109,0
TXN0000844,29.28,7,UK,pos,2,1013,0
TXN0000845,195.54,12,UK,mobile,1,58,0
TXN0000846,485.63,6,Unknown,online,3,521,0
TXN0000847,0.94,23,Spain,online,4,296,0
TXN0000848,139.88,13,UK,online,3,735,0
TXN0000849,11.48,15,US,online,1,314,0
TXN0000850,267.74,4,Romania,pos,2,623,0
TXN0000851,57.11,17,Spain,mobile,2,639,0
TXN0000852,172.69,8,Nigeria,pos,1,118,0
TXN0000853,1063.79,20,Unknown,online,3,33,0
TXN0000854,58.93,8,Spain,mobile,3,535,0
TXN0000855,69.48,8,US,pos,2,837,0
TXN0000856,257.26,2,US,mobile,1,43,0
TXN0000857,37.49,13,UK,mobile,1,349,0
TXN0000858,179.86,14,Germany,mobile,5,21,0
TXN0000859,120.78,4,US,pos,3,1239,0
TXN0000860,24.28,18,Germany,pos,3,481,0
TXN0000861,148.16,12,Spain,online,2,424,0
TXN0000862,36.77,13,UK,mobile,2,205,0
TXN0000863,18.74,12,UK,pos,1,42,0
TXN0000864,64.86,11,Spain,mobile,3,593,0
TXN0000865,25.01,14,Spain,mobile,2,166,0
TXN0000866,66.0,7,Germany,online,2,957,0
TXN0000867,11.17,8,,atm,3,609,0
TXN0000868,1278.03,20,US,pos,1,765,0
TXN0000869,,22,Nigeria,pos,2,845,0
TXN0000870,258.65,11,UK,pos,1,63,0
TXN0000871,123.18,9,Germany,mobile,2,602,0
TXN0000872,32.5,16,Germany,online,4,230,0
TXN0000873,85.18,12,Germany,online,0,492,0
TXN0000874,26.28,1,Germany,atm,1,490,0
TXN0000875,149.0,7,Spain,atm,3,148,0
TXN0000876,318.5,17,Romania,online,2,1585,0
TXN0000877,24.51,16,US,pos,1,18,1
TXN0000878,3.55,1,Germany,pos,1,1224,0
TXN0000879,13.24,8,UK,online,4,315,0
TXN0000880,91.51,9,UK,mobile,4,134,0
TXN0000881,34.78,16,France,mobile,2,726,0
TXN0000882,77.64,0,France,atm,4,616,0
TXN0000883,4.29,6,Romania,pos,3,38,0
TXN0000884,241.91,18,UK,pos,1,162,0
TXN0000885,170.67,8,UK,pos,2,1346,0
TXN0000886,223.97,16,UK,pos,0,154,0
TXN0000887,173.7,9,Nigeria,online,1,428,0
TXN0000888,125.43,6,Spain,atm,4,95,0
TXN0000889,17.9,9,Germany,mobile,2,704,0
TXN0000890,27.56,17,UK,pos,4,757,0
TXN0000891,262.83,20,Germany,online,0,247,0
TXN0000892,397.49,19,Romania,online,1,7,0
TXN0000893,71.05,11,UK,online,1,318,0
TXN0000894,13.88,16,UK,mobile,1,149,0
TXN0000895,28.41,8,Spain,online,3,351,0
TXN0000896,199.08,10,UK,online,2,433,0
TXN0000897,320.77,20,UK,pos,1,202,0
TXN0000898,284.45,0,Spain,online,7,19,1
TXN0000899,103.26,6,Spain,pos,2,212,0
TXN0000900,24.57,8,UK,atm,1,88,0
TXN0000901,30.57,1,UK,online,0,334,1
TXN0000902,0.9,8,UK,mobile,5,428,0
TXN0000903,227.63,14,UK,pos,2,412,0
TXN0000904,55.14,12,UK,online,5,635,0
TXN0000905,3081.83,20,UK,pos,4,327,0
TXN0000906,95.52,19,Romania,online,3,62,1
TXN0000907,14.53,10,US,online,2,590,0
TXN0000908,22.22,9,US,online,2,160,0
TXN0000909,16.47,11,US,online,4,154,0
TXN0000910,33.41,15,UK,atm,1,391,0
TXN0000911,251.48,9,UK,pos,3,698,0
TXN0000912,315.99,15,Nigeria,online,2,440,1
TXN0000913,212.85,12,US,online,2,248,0
TXN0000914,163.28,14,Spain,pos,2,495,0
TXN0000915,181.48,12,US,pos,1,343,0
TXN0000916,44.24,10,UK,online,3,268,0
TXN0000917,60.38,22,US,pos,1,560,0
TXN0000918,378.82,18,Spain,atm,3,807,0
TXN0000919,3.09,7,Spain,atm,6,248,0
TXN0000920,5533.01,20,Spain,online,4,559,0
TXN0000921,50.72,13,Romania,atm,1,934,0
TXN0000922,109.76,20,US,online,3,869,0
TXN0000923,293.5,18,UK,pos,2,1540,0
TXN0000924,112.43,12,UK,atm,2,52,0
TXN0000925,39.77,1,Spain,atm,4,1084,0
TXN0000926,95.11,9,UK,online,1,360,0
TXN0000927,49.78,14,Germany,pos,2,245,0
TXN0000928,438.51,15,US,pos,3,745,0
TXN0000929,114.36,9,UK,online,1,321,0
TXN0000930,49.8,7,UK,online,1,321,0
TXN0000931,68.29,19,UK,online,2,426,0
TXN0000932,45.46,23,US,online,4,92,0
TXN0000933,19.54,13,France,online,3,370,0
TXN0000934,197.17,8,US,online,0,729,0
TXN0000935,100.39,9,UK,atm,1,48,0
TXN0000936,597.34,0,Romania,online,1,309,1
TXN0000937,6.84,21,US,online,2,139,0
TXN0000938,66.37,7,UK,pos,1,167,0
TXN0000939,46.97,14,Spain,pos,3,179,0
TXN0000940,4.87,9,UK,mobile,0,216,0
TXN0000941,3.59,14,France,atm,2,225,0
TXN0000942,442.32,16,Spain,online,1,2030,0
TXN0000943,264.6,19,Germany,pos,0,2207,0
TXN0000944,39.41,8,US,online,3,121,0
TXN0000945,143.54,0,Unknown,pos,2,835,0
TXN0000946,418.26,7,UK,online,4,986,0
TXN0000947,106.85,21,US,online,2,544,0
TXN0000948,118.7,20,UK,online,1,376,0
TXN0000949,92.58,15,Spain,online,2,863,0
TXN0000950,39.51,15,Spain,pos,0,25,0
TXN0000951,38.61,16,Romania,online,1,212,0
TXN0000952,81.41,8,Unknown,mobile,1,2,0
TXN0000953,88.28,21,Unknown,online,4,398,0
TXN0000954,61.12,12,Nigeria,pos,4,651,0
TXN0000955,53.75,11,Unknown,pos,2,335,0
TXN0000956,343.77,13,Nigeria,atm,3,92,0
TXN0000957,47.17,2,UK,online,1,120,0
TXN0000958,164.76,8,Unknown,mobile,3,120,0
TXN0000959,43.32,17,UK,atm,3,127,0
TXN0000960,74.68,6,UK,online,3,141,0
TXN0000961,54.62,15,Romania,atm,1,113,0
TXN0000962,196.04,9,Romania,online,2,405,0
TXN0000963,326.17,11,France,online,2,410,0
TXN0000964,290.96,10,UK,online,1,827,0
TXN0000965,299.37,11,Unknown,online,0,220,0
TXN0000966,58.71,17,Spain,pos,7,1013,0
TXN0000967,95.55,10,UK,online,3,424,0
TXN0000968,185.74,14,US,pos,3,6,0
TXN0000969,9.31,13,Spain,pos,1,261,0
TXN0000970,339.48,16,UK,pos,3,1294,0
TXN0000971,102.95,21,UK,mobile,1,846,0
TXN0000972,34.36,17,Nigeria,pos,3,1416,0
TXN0000973,208.68,8,Nigeria,pos,1,196,0
TXN0000974,69.63,1,Germany,online,1,623,0
TXN0000975,38.43,9,UK,online,2,653,0
TXN0000976,270.03,15,Romania,mobile,1,1042,0
TXN0000977,12.97,3,UK,online,2,543,0
TXN0000978,243.58,13,France,online,4,552,0
TXN0000979,147.29,15,Spain,online,0,55,0
TXN0000980,177.09,10,UK,mobile,3,397,0
TXN0000981,131.42,18,France,mobile,6,6,0
TXN0000982,82.88,6,UK,online,3,227,0
TXN0000983,62.13,5,UK,online,3,421,0
TXN0000984,38.12,17,US,atm,0,175,0
TXN0000985,48.05,13,Romania,online,3,512,0
TXN0000986,1044.66,16,Spain,online,2,397,0
TXN0000987,45.82,12,Nigeria,online,2,239,0
TXN0000988,55.7,9,Unknown,pos,1,511,0
TXN0000989,252.37,19,Unknown,atm,4,562,0
TXN0000990,237.47,18,UK,online,4,19,0
TXN0000991,139.78,16,Nigeria,atm,1,54,0
TXN0000992,344.61,9,Romania,online,3,2,1
TXN0000993,288.49,15,US,pos,2,302,0
TXN0000994,185.43,11,UK,online,0,364,0
TXN0000995,54.44,6,UK,pos,2,85,0
TXN0000996,177.59,21,UK,atm,3,920,0
TXN0000997,28.56,7,France,atm,1,136,0
TXN0000998,59.59,22,UK,online,0,428,0
TXN0000999,37.28,12,Germany,mobile,1,415,0
TXN0001000,58.16,8,Unknown,pos,2,15,0
TXN0001001,164.27,14,Nigeria,online,3,1293,0
TXN0001002,53.36,20,France,atm,1,92,0
TXN0001003,141.62,17,UK,pos,1,150,0
TXN0001004,89.72,19,Nigeria,pos,4,217,0
TXN0001005,80.72,16,Unknown,atm,0,173,0
TXN0001006,119.65,16,UK,online,0,56,0
TXN0001007,182.13,19,Nigeria,pos,3,1436,0
TXN0001008,222.36,9,France,mobile,3,17,0
TXN0001009,37.79,13,Romania,pos,5,615,0
TXN0001010,94.72,8,UK,pos,1,138,0
TXN0001011,406.51,23,UK,online,1,708,0
TXN0001012,253.49,22,Unknown,online,5,442,0
TXN0001013,6.69,2,,pos,1,542,0
TXN0001014,207.42,17,Spain,pos,0,279,0
TXN0001015,57.22,21,UK,atm,1,142,0
TXN0001016,49.3,8,France,atm,2,367,0
TXN0001017,46.31,14,Spain,online,3,618,0
TXN0001018,179.65,21,Nigeria,pos,3,1070,0
TXN0001019,110.06,1,Nigeria,pos,6,16,1
TXN0001020,69.29,16,UK,pos,1,991,0
TXN0001021,214.32,10,Unknown,mobile,4,438,0
TXN0001022,85.37,21,Unknown,pos,3,1183,0
TXN0001023,127.53,22,France,mobile,1,155,0
TXN0001024,180.2,22,US,atm,3,436,0
TXN0001025,12.33,13,Spain,pos,3,252,0
TXN0001026,92.84,20,UK,online,1,424,0
TXN0001027,16.22,19,Spain,online,2,146,0
TXN0001028,110.14,10,UK,pos,4,452,0
TXN0001029,500.52,19,UK,pos,0,930,0
TXN0001030,168.51,2,Germany,pos,1,265,0
TXN0001031,43.89,15,US,online,1,678,0
TXN0001032,233.29,9,US,online,5,220,0
TXN0001033,10.7,7,France,online,1,410,0
TXN0001034,128.46,5,Romania,pos,5,34,0
TXN0001035,372.37,16,US,mobile,2,363,0
TXN0001036,37.74,10,Nigeria,mobile,3,195,0
TXN0001037,9.85,17,Spain,atm,4,281,0
TXN0001038,269.79,4,Romania,mobile,0,527,0
TXN0001039,177.39,10,Unknown,online,1,1234,0
TXN0001040,45.78,14,UK,online,3,338,0
TXN0001041,138.81,18,US,online,2,183,0
TXN0001042,146.17,10,,pos,0,285,0
TXN0001043,166.37,15,France,atm,2,676,0
TXN0001044,4.31,20,US,mobile,2,154,0
TXN0001045,461.12,15,US,atm,5,122,0
TXN0001046,50.34,9,France,atm,1,380,0
TXN0001047,176.96,1,UK,online,3,1966,0
TXN0001048,139.84,20,Spain,online,3,79,0
TXN0001049,11.07,1,Spain,pos,3,103,0
TXN0001050,56.67,20,UK,online,1,471,0
TXN0001051,45.05,14,Nigeria,online,3,681,0
TXN0001052,316.3,21,Germany,pos,1,255,0
TXN0001053,189.33,18,Spain,pos,1,579,0
TXN0001054,154.07,23,US,atm,1,1219,0
TXN0001055,67.42,11,Spain,atm,1,96,0
TXN0001056,32.8,18,UK,pos,4,275,0
TXN0001057,261.16,11,Spain,mobile,5,5,0
TXN0001058,63.53,13,Romania,atm,2,265,1
TXN0001059,55.98,15,UK,online,2,962,0
TXN0001060,116.22,20,Spain,online,1,1105,0
TXN0001061,111.57,23,UK,online,4,412,1
TXN0001062,3431.78,18,Nigeria,pos,6,1484,0
TXN0001063,6.55,12,Romania,online,5,991,0
TXN0001064,178.93,12,US,pos,3,41,0
TXN0001065,25.92,17,France,pos,0,247,0
TXN0001066,46.12,9,France,online,2,454,0
TXN0001067,230.21,6,Spain,atm,1,75,0
TXN0001068,161.39,11,Romania,online,1,2425,0
TXN0001069,13.4,10,UK,online,1,2004,0
TXN0001070,169.2,10,Romania,online,2,682,0
TXN0001071,105.2,9,UK,online,1,772,0
TXN0001072,80.81,2,Spain,pos,0,633,0
TXN0001073,41.27,0,Germany,pos,1,550,0
TXN0001074,191.87,23,Germany,pos,3,672,0
TXN0001075,42.21,12,France,online,2,394,0
TXN0001076,108.15,11,UK,pos,2,821,0
TXN0001077,67.66,16,UK,online,2,147,0
TXN0001078,74.81,8,Romania,atm,1,823,0
TXN0001079,109.73,22,Germany,pos,3,167,0
TXN0001080,56.6,18,UK,pos,2,164,0
TXN0001081,270.62,6,UK,online,1,1040,0
TXN0001082,52.28,12,Spain,pos,3,259,0
TXN0001083,177.94,20,Spain,mobile,0,1217,0
TXN0001084,62.83,22,UK,online,1,96,0
TXN0001085,32.12,13,Romania,pos,1,554,0
TXN0001086,59.79,15,UK,pos,2,911,0
TXN0001087,34.65,8,UK,pos,2,214,0
TXN0001088,116.58,23,Spain,online,3,5,0
TXN0001089,45.56,9,Spain,online,1,346,0
TXN0001090,15.43,22,Spain,online,3,1210,0
TXN0001091,45.15,16,France,online,0,60,0
TXN0001092,98.14,15,UK,atm,3,117,0
TXN0001093,74.43,13,UK,atm,0,287,0
TXN0001094,16.78,9,Nigeria,mobile,0,752,0
TXN0001095,204.27,8,UK,pos,3,484,0
TXN0001096,2020.23,8,France,online,2,569,0
TXN0001097,210.84,8,US,mobile,2,388,0
TXN0001098,452.79,18,UK,atm,1,925,0
TXN0001099,7.54,11,Germany,pos,2,110,0
TXN0001100,135.17,4,UK,pos,4,225,0
TXN0001101,230.73,22,UK,pos,0,934,0
TXN0001102,114.65,20,US,mobile,1,180,0
TXN0001103,952.32,21,UK,atm,0,440,0
TXN0001104,141.66,23,US,online,2,1327,0
